"clusters","hrs","ntrees","acuracia_total_treino","acuracia_total_teste","bal_acc_nevoa","bal_acc_visBaixa","bal_acc_visMedia","bal_acc_visCompleta","runtime_sec"
2,15,1,0.692772196022145,0.72187820381382,0.537905855867522,0.616619399095631,0.590324612606826,0.655055075931598,6.05000000000109
2,15,21,0.801558335042034,0.823087963912241,0.539037729426955,0.634246009220009,0.60395075836059,0.660922677263559,42.8310000000001
2,15,41,0.804285421365594,0.824769325404962,0.527863512928563,0.635166137674427,0.599019847218858,0.653450157288612,79.6739999999991
2,15,61,0.804972319048595,0.827803977855239,0.527904671967088,0.637187713620192,0.602266554476921,0.654500736097653,115.393
2,15,81,0.805648964527373,0.826450686897683,0.516668716910908,0.631839270648628,0.59999891384201,0.651395502373089,150.966999999999
2,15,101,0.805761738773836,0.826409678080787,0.516627557872383,0.63201946706272,0.600038414105165,0.649860582956358,186.353999999999
2,15,121,0.805946278449867,0.827434898503178,0.511009580344293,0.635790068788148,0.600472258000506,0.65160412908774,225.621000000001
2,15,141,0.805966782858315,0.827762969038343,0.511050739382818,0.63682056445641,0.601216268283818,0.651700061551285,260.186
2,15,161,0.805577199097806,0.827968013122821,0.511050739382818,0.635561445102734,0.603143309463688,0.652153645529682,294.710000000001
2,15,181,0.805669468935821,0.827598933770761,0.511091898421343,0.63466947491284,0.600698247144262,0.650138128137231,332.084000000001
2,17,1,0.689723663645603,0.726724632925929,0.541980598304666,0.618000118848911,0.599863674959261,0.656363508777529,6.09699999999975
2,17,21,0.802719255431702,0.827864818308588,0.543544255616822,0.641555715047594,0.612821461929577,0.664832081553538,43.9030000000002
2,17,41,0.804934058267865,0.830653760971208,0.537314830055139,0.644931153061171,0.606750466027765,0.660893191987707,80.5109999999986
2,17,61,0.80572358563835,0.830407677795095,0.531147127808411,0.641142752693362,0.603930448561655,0.658409064278284,118.776
2,17,81,0.806051709156379,0.831884176851776,0.531126553370093,0.644676261907323,0.605228680180023,0.659070997342839,155.141
2,17,101,0.806267029832721,0.831761135263719,0.537335404493457,0.642280478486144,0.605272405491069,0.658285270404744,194.861000000001
2,17,121,0.806400326568655,0.831884176851776,0.531105978931775,0.639540097698963,0.606772905657792,0.658080263559564,233.200999999999
2,17,141,0.80597992648565,0.831433024362234,0.531105978931775,0.639540097698963,0.60484238795276,0.656751269992776,266.578
2,17,161,0.806379819637312,0.831186941186121,0.531085404493457,0.638709229907415,0.605132107123207,0.657466230232066,305.332
2,17,181,0.806584896941218,0.83184316298909,0.531105978931775,0.638207646670141,0.607823046036468,0.658970070431048,344.287999999999
2,19,1,0.683861336633221,0.7272130609566,0.55616357572021,0.628756657314521,0.590823717095456,0.659724611024702,6.20600000000013
2,19,21,0.804063130897741,0.836656001312659,0.552160918131723,0.658716111514536,0.621001653148413,0.677026913319584,42.902
2,19,41,0.806155194779074,0.838912133891213,0.557995454528048,0.655147282669007,0.620245107430843,0.672295910600797,81.969000000001
