"kfolds","hrs","ntrees","acuracia_total_treino","acuracia_total_teste","bal_acc_nevoa","bal_acc_visBaixa","bal_acc_visMedia","bal_acc_visCompleta","runtime_sec"
8,21,81,0.608284438390415,0.616641337386018,0.546682692307692,0.657084509799759,0.556289910600255,0.657122753643956,157.469000000001
8,21,101,0.606666519537588,0.616261398176292,0.515240384615385,0.643410372718717,0.55957014182967,0.647195798106282,183.172999999999
8,21,121,0.607902405555724,0.618920972644377,0.546682692307692,0.659188586093754,0.56108758486254,0.653939918357749,231.773000000001
8,21,141,0.608851532139682,0.616641337386018,0.546682692307692,0.653864117243283,0.559963366270081,0.654204465706213,267.113000000001
8,21,161,0.608567443855706,0.621580547112462,0.531057692307692,0.659296502562869,0.563655306849499,0.65830311247304,304.365999999998
8,21,181,0.610181102788049,0.623860182370821,0.546490384615385,0.661956673011919,0.565248369967063,0.658539184238857,342.848000000002
8,23,1,0.557140248292039,0.553272450532725,0.5,0.499054301886063,0.500066161472722,0.499763033175355,4.25799999999799
8,23,21,0.607199115584694,0.59703196347032,0.58050215402589,0.637253413685925,0.566948955616948,0.660372559424692,42.0030000000006
8,23,41,0.612145410516034,0.604642313546423,0.56718161619744,0.644300285965981,0.571405979706179,0.656055005581072,80.1569999999992
8,23,61,0.616427756682596,0.60882800608828,0.55386107836899,0.648166893005116,0.566850520255093,0.661540009881242,118.749
8,23,81,0.614050678868953,0.606544901065449,0.55386107836899,0.643043067215193,0.56608885647156,0.658661640652162,159.684000000001
8,23,101,0.616808417655975,0.605783866057839,0.554054054054054,0.645780521842491,0.561665719965919,0.656968105546305,192.096999999998
8,23,121,0.617950405761234,0.60806697108067,0.554054054054054,0.646207507324984,0.564597802793628,0.660574758915991,235.633000000002
8,23,141,0.618996466746768,0.611111111111111,0.554054054054054,0.648182718136245,0.56484631173995,0.663435744478398,274.618999999999
8,23,161,0.617758552734665,0.611111111111111,0.554054054054054,0.648449987017531,0.564216970901862,0.658846456476788,312.732
8,23,181,0.617284861948421,0.610350076103501,0.554054054054054,0.645536990657898,0.56590650899796,0.660522607915973,350.979000000003
