"porcentagem","horas","ntrees","acuracia_total_treino","acuracia_total_teste","acuracia_nevoa","acuracia_visivel","sens_nevoa","sens_visivel","spec_nevoa","spec_visivel","ppv_nevoa","ppv_visivel","npv_nevoa","npv_visivel","bal_acc_nevoa","bal_acc_visivel","runtime_sec"
0.15,7,81,0.994643613994686,0.996026272894744,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999487035549404,0.999487035549404,0.00277777777777778,0.0185185185185199,0.996535651905391,0.996535651905391,0.0185185185185199,0.501132406663591,0.501132406663591,12.885
0.15,7,101,0.994752933480885,0.995997337988638,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999457999825786,0.999457999825786,0.00277777777777778,0.0175438596491225,0.996535551609666,0.996535551609666,0.0175438596491225,0.501117888801782,0.501117888801782,15.66
0.15,7,121,0.994698273737786,0.996064852769553,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999525749847562,0.999525749847562,0.00277777777777778,0.0200000000000013,0.996535785623993,0.996535785623993,0.0200000000000013,0.50115176381267,0.50115176381267,18.293
0.15,7,141,0.994807593223984,0.996103432644361,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999564464145721,0.999564464145721,0.00277777777777778,0.0217391304347838,0.996535919332272,0.996535919332272,0.0217391304347838,0.501171120961749,0.501171120961749,21.181
0.15,7,161,0.994807593223984,0.996103432644361,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999564464145721,0.999564464145721,0.00277777777777778,0.0217391304347838,0.996535919332272,0.996535919332272,0.0217391304347838,0.501171120961749,0.501171120961749,24.01
0.15,7,181,0.994698273737786,0.996103432644361,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999564464145721,0.999564464145721,0.00277777777777778,0.0217391304347838,0.996535919332272,0.996535919332272,0.0217391304347838,0.501171120961749,0.501171120961749,26.919
0.15,7,201,0.994698273737786,0.996093787675659,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999554785571181,0.999554785571181,0.00277777777777778,0.0212765957446795,0.99653588590617,0.99653588590617,0.0212765957446795,0.501166281674479,0.501166281674479,29.747
0.15,10,1,0.989559989068051,0.989785091442241,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.993185689948893,0.993185689948893,0.0138888888888889,0.00705218617771509,0.996552159513612,0.996552159513612,0.00705218617771509,0.503537289418891,0.503537289418891,1.10300000000007
0.15,10,21,0.994752664662476,0.981287136353114,0.0694444444444444,0.0694444444444444,0.0694444444444444,0.984464534613598,0.984464534613598,0.0694444444444444,0.0153374233128834,0.996717038082358,0.996717038082358,0.0153374233128834,0.526954489529021,0.526954489529021,3.99699999999996
0.15,10,41,0.994807324405575,0.97978239061656,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.982906148366114,0.982906148366114,0.0833333333333333,0.0167037861915368,0.996760767992461,0.996760767992461,0.0167037861915368,0.533119740849724,0.533119740849724,6.88999999999999
0.15,10,61,0.994752664662476,0.97815224940196,0.0888888888888889,0.0888888888888889,0.0888888888888889,0.981250967941769,0.981250967941769,0.0888888888888889,0.0162519045200609,0.996774923060283,0.996774923060283,0.0162519045200609,0.535069928415329,0.535069928415329,9.798
0.15,10,81,0.994752664662476,0.975895130797129,0.0861111111111111,0.0861111111111111,0.0861111111111111,0.978995663620877,0.978995663620877,0.0861111111111111,0.0140845070422535,0.996757694316603,0.996757694316603,0.0140845070422535,0.532553387365994,0.532553387365994,12.5699999999999
0.15,10,101,0.994807324405575,0.976309900455282,0.0888888888888889,0.0888888888888889,0.0888888888888889,0.979402199163698,0.979402199163698,0.0888888888888889,0.0148148148148148,0.996768854913705,0.996768854913705,0.0148148148148148,0.534145544026294,0.534145544026294,15.952
0.15,10,121,0.994861984148675,0.976020526275176,0.0888888888888889,0.0888888888888889,0.0888888888888889,0.979111816633111,0.979111816633111,0.0888888888888889,0.0146118721461187,0.99676789972606,0.99676789972606,0.0146118721461187,0.534000352761,0.534000352761,18.3770000000001
0.15,10,141,0.994752664662476,0.976406358515318,0.0888888888888889,0.0888888888888889,0.0888888888888889,0.979498993340561,0.979498993340561,0.0888888888888889,0.0148837209302326,0.996769173184137,0.996769173184137,0.0148837209302326,0.534193941114725,0.534193941114725,21.755
0.15,10,161,0.994861984148675,0.975827610155105,0.0888888888888889,0.0888888888888889,0.0888888888888889,0.978918228279387,0.978918228279387,0.0888888888888889,0.0144796380090498,0.996767262620488,0.996767262620488,0.0144796380090498,0.533903558584138,0.533903558584138,24.553
0.15,10,181,0.994861984148675,0.975586465005016,0.0888888888888889,0.0888888888888889,0.0888888888888889,0.978676242837231,0.978676242837231,0.0888888888888889,0.014317673378076,0.996766465885229,0.996766465885229,0.014317673378076,0.53378256586306,0.53378256586306,27.991
0.15,10,201,0.994807324405575,0.975711860483062,0.0888888888888889,0.0888888888888889,0.0888888888888889,0.978802075267152,0.978802075267152,0.0888888888888889,0.0144014401440144,0.99676688023657,0.99676688023657,0.0144014401440144,0.53384548207802,0.53384548207802,30.827
0.15,13,1,0.988738718209599,0.985153529292598,0.0194444444444444,0.0194444444444444,0.0194444444444444,0.988518988199533,0.988518988199533,0.0194444444444444,0.00586756077116514,0.996555022055666,0.996555022055666,0.00586756077116514,0.503981716321989,0.503981716321989,1.11800000000005
0.15,13,21,0.994478783188647,0.995745748159867,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999206203231334,0.999206203231334,0.00277777777777778,0.0120481927710845,0.996534013014347,0.996534013014347,0.0120481927710845,0.500991990504556,0.500991990504556,4.05900000000008
0.15,13,41,0.994369418874885,0.996160561831354,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999622462512464,0.999622462512464,0.00277777777777778,0.0249999999999989,0.996535451308132,0.996535451308132,0.0249999999999989,0.501200120145121,0.501200120145121,6.71299999999997
0.15,13,61,0.994424063675463,0.996150915001785,0,0,0,0.999622462512464,0.999622462512464,0,0,0.996525834282295,0.996525834282295,0,0.499811231256232,0.499811231256232,9.78200000000004
0.15,13,81,0.994424063675463,0.996208795979201,0,0,0,0.999680545202854,0.999680545202854,0,0,0.996526035434439,0.996526035434439,0,0.499840272601427,0.499840272601427,12.741
0.15,13,101,0.994478723418562,0.996285970615757,0,0,0,0.999757988790041,0.999757988790041,0,0,0.996526303601065,0.996526303601065,0,0.49987899439502,0.49987899439502,15.5899999999999
0.15,13,121,0.994424048732941,0.996314911104466,0,0,0,0.999787030135236,0.999787030135236,0,0,0.996526404152877,0.996526404152877,0,0.499893515067618,0.499893515067618,18.2969999999999
0.15,13,141,0.994478723418562,0.996285970615757,0,0,0,0.999757988790041,0.999757988790041,0,0,0.996526303601065,0.996526303601065,0,0.49987899439502,0.49987899439502,21.186
0.15,13,161,0.994478723418562,0.996314911104466,0,0,0,0.999787030135236,0.999787030135236,0,0,0.996526404152877,0.996526404152877,0,0.499893515067618,0.499893515067618,24.0550000000001
0.15,13,181,0.994478723418562,0.996266676956618,0,0,0,0.999738627893244,0.999738627893244,0,0,0.99652623656329,0.99652623656329,0,0.499869313946622,0.499869313946622,27.547
0.15,13,201,0.994478723418562,0.996266676956618,0,0,0,0.999738627893244,0.999738627893244,0,0,0.99652623656329,0.99652623656329,0,0.499869313946622,0.499869313946622,30.131
0.15,16,1,0.990049207217058,0.991635149737573,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.995081713267756,0.995081713267756,0.00277777777777778,0.00196463654223969,0.996519260415556,0.996519260415556,0.00196463654223969,0.498929745522767,0.498929745522767,0.997999999999934
0.15,16,21,0.99507927829415,0.996227616548317,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999690186662536,0.999690186662536,0.00277777777777778,0.030303030303032,0.996535250687642,0.996535250687642,0.030303030303032,0.501233982220157,0.501233982220157,3.952
0.15,16,41,0.995024603608529,0.996468817536277,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.99993222833243,0.99993222833243,0.00277777777777778,0.124999999999939,0.996536086453107,0.996536086453107,0.124999999999939,0.501355003055104,0.501355003055104,7.02199999999993
0.15,16,61,0.994915254237288,0.99644952145724,0,0,0,0.999922546665634,0.999922546665634,0,0,0.996526437668854,0.996526437668854,0,0.499961273332817,0.499961273332817,10.1800000000001
0.15,16,81,0.995024603608529,0.996478465575795,0,0,0,0.999951591666021,0.999951591666021,0,0,0.996526538212904,0.996526538212904,0,0.499975795833011,0.499975795833011,13.833
0.15,16,101,0.994969928922909,0.996410929299166,0,0,0,0.999883819998451,0.999883819998451,0,0,0.996526303601065,0.996526303601065,0,0.499941909999225,0.499941909999225,16.749
0.15,16,121,0.995024603608529,0.996410929299166,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.999874138331655,0.999874138331655,0.00277777777777778,0.071428571428568,0.99653588590617,0.99653588590617,0.071428571428568,0.501325958054716,0.501325958054716,19.9390000000001
0.15,16,141,0.99507927829415,0.996410929299166,0,0,0,0.999883819998451,0.999883819998451,0,0,0.996526303601065,0.996526303601065,0,0.499941909999225,0.499941909999225,22.515
0.15,16,161,0.994969928922909,0.996459169496758,0,0,0,0.99993222833243,0.99993222833243,0,0,0.996526471184184,0.996526471184184,0,0.499966114166215,0.499966114166215,25.593
0.15,16,181,0.995024603608529,0.996459169496758,0,0,0,0.99993222833243,0.99993222833243,0,0,0.996526471184184,0.996526471184184,0,0.499966114166215,0.499966114166215,28.452
0.15,16,201,0.995024603608529,0.996459169496758,0,0,0,0.99993222833243,0.99993222833243,0,0,0.996526471184184,0.996526471184184,0,0.499966114166215,0.499966114166215,32.174
0.15,19,1,0.989883433929074,0.977381503782615,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.980691765434968,0.980691765434968,0.0277777777777778,0.00499001996007984,0.996556067225568,0.996556067225568,0.00499001996007984,0.504234771606373,0.504234771606373,1.11099999999988
0.15,19,21,0.994750422842985,0.996333178940868,0,0,0,0.999806336664343,0.999806336664343,0,0,0.996525498976952,0.996525498976952,0,0.499903168332171,0.499903168332171,4.22299999999996
0.15,19,41,0.994750407892292,0.996381426586383,0,0,0,0.999854752498257,0.999854752498257,0,0,0.996525666637714,0.996525666637714,0,0.499927376249129,0.499927376249129,7.06600000000003
0.15,19,61,0.994805097528606,0.996458622819206,0,0,0,0.99993221783252,0.99993221783252,0,0,0.996525934861279,0.996525934861279,0,0.49996610891626,0.49996610891626,10.2550000000001
0.15,19,81,0.994805082577912,0.996362127528177,0,0,0,0.999835386164691,0.999835386164691,0,0,0.996525599575351,0.996525599575351,0,0.499917693082346,0.499917693082346,13.47
0.15,19,101,0.994805082577912,0.996477921877412,0,0,0,0.999951584166086,0.999951584166086,0,0,0.996526001910699,0.996526001910699,0,0.499975792083043,0.499975792083043,16.3190000000002
0.15,19,121,0.994750407892292,0.996468272348309,0,0,0,0.999941900999303,0.999941900999303,0,0,0.996525968386312,0.996525968386312,0,0.499970950499651,0.499970950499651,19.222
