data,hora,valor
20240508,1800,298.292
20240508,1900,298.329
20240508,2000,298.335
20240508,2100,298.311
20240508,2200,298.278
20240508,2300,298.24
20240509,0000,298.195
20240509,0100,298.146
20240509,0200,298.092
20240509,0300,298.033
20240509,0400,297.97
20240509,0500,297.903
20240509,0600,297.834
20240509,0700,297.764
20240509,0800,297.694
20240509,0900,297.624
20240509,1000,297.529
20240509,1100,297.517
20240509,1200,297.597
20240509,1300,297.71
20240509,1400,297.824
20240509,1500,297.945
20240509,1600,298.094
20240509,1700,298.314
20240509,1800,298.736
20240509,1900,298.944
20240509,2000,298.943
20240509,2100,298.908
20240509,2200,298.971
20240509,2300,298.936
20240510,0000,298.9
20240510,0100,298.858
20240510,0200,298.8
20240510,0300,298.733
20240510,0400,298.668
20240510,0500,298.604
20240510,0600,298.54
20240510,0700,298.48
20240510,0800,298.418
20240510,0900,298.354
20240510,1000,298.296
20240510,1100,298.291
20240510,1200,298.272
20240510,1300,298.277
20240510,1400,298.326
20240510,1500,298.411
20240510,1600,298.512
20240510,1700,298.624
20240510,1800,298.699
20240510,1900,298.721
20240510,2000,298.697
20240510,2100,298.644
20240510,2200,298.611
20240510,2300,298.56
20240511,0000,298.512
20240511,0100,298.47
20240511,0200,298.429
20240511,0300,298.385
20240511,0400,298.338
20240511,0500,298.289
20240511,0600,298.239
20240511,0700,298.188
20240511,0800,298.136
20240511,0900,298.087
20240511,1000,298.065
20240511,1100,298.064
20240511,1200,298.148
20240511,1300,298.252
20240511,1400,298.381
20240511,1500,298.52
20240511,1600,298.662
20240511,1700,298.807
20240511,1800,298.913
20240511,1900,298.955
20240511,2000,298.96
20240511,2100,298.938
20240511,2200,299.042
20240511,2300,299.005
20240512,0000,298.954
20240512,0100,298.895
20240512,0200,298.832
20240512,0300,298.766
20240512,0400,298.699
20240512,0500,298.631
20240512,0600,298.56
20240512,0700,298.485
20240512,0800,298.41
20240512,0900,298.333
20240512,1000,298.246
20240512,1100,298.228
20240512,1200,298.252
20240512,1300,298.303
20240512,1400,298.36
20240512,1500,298.437
20240512,1600,298.545
20240512,1700,298.686
20240512,1800,298.85
20240512,1900,298.992
20240512,2000,299.028
20240512,2100,299.007
20240512,2200,299.006
20240512,2300,298.977
20240513,0000,298.938
20240513,0100,298.895
20240513,0200,298.844
20240513,0300,298.787
20240513,0400,298.722
20240513,0500,298.652
20240513,0600,298.577
20240513,0700,298.496
20240513,0800,298.41
20240513,0900,298.323
20240513,1000,298.267
20240513,1100,298.241
20240513,1200,298.246
20240513,1300,298.277
20240513,1400,298.285
20240513,1500,298.299
20240513,1600,298.356
20240513,1700,298.449
20240513,1800,298.547
20240513,1900,298.624
20240513,2000,298.667
20240513,2100,298.649
20240513,2200,298.66
20240513,2300,298.629
20240514,0000,298.582
20240514,0100,298.524
20240514,0200,298.462
20240514,0300,298.39
20240514,0400,298.319
20240514,0500,298.249
20240514,0600,298.187
20240514,0700,298.135
20240514,0800,298.095
20240514,0900,298.065
20240514,1000,298.016
20240514,1100,298.046
20240514,1200,298.158
20240514,1300,298.307
20240514,1400,298.438
20240514,1500,298.518
20240514,1600,298.544
20240514,1700,298.524
20240514,1800,298.505
20240514,1900,298.492
20240514,2000,298.46
20240514,2100,298.416
20240514,2200,298.376
20240514,2300,298.335
20240515,0000,298.292
20240515,0100,298.251
20240515,0200,298.211
20240515,0300,298.171
20240515,0400,298.13
20240515,0500,298.091
20240515,0600,298.053
20240515,0700,298.016
20240515,0800,297.979
20240515,0900,297.942
20240515,1000,297.892
20240515,1100,297.864
20240515,1200,297.845
20240515,1300,297.836
20240515,1400,297.828
20240515,1500,297.83
20240515,1600,297.818
20240515,1700,297.805
20240515,1800,297.787
20240515,1900,297.756
20240515,2000,297.711
20240515,2100,297.663
20240515,2200,297.638
20240515,2300,297.6
20240516,0000,297.564
20240516,0100,297.529
20240516,0200,297.495
20240516,0300,297.461
20240516,0400,297.429
20240516,0500,297.397
20240516,0600,297.364
20240516,0700,297.331
20240516,0800,297.3
20240516,0900,297.267
20240516,1000,297.255
20240516,1100,297.233
20240516,1200,297.237
20240516,1300,297.302
20240516,1400,297.36
20240516,1500,297.434
20240516,1600,297.54
20240516,1700,297.61
20240516,1800,297.65
20240516,1900,297.661
20240516,2000,297.657
20240516,2100,297.632
20240516,2200,297.628
20240516,2300,297.601
20240517,0000,297.572
20240517,0100,297.541
20240517,0200,297.505
20240517,0300,297.466
20240517,0400,297.424
20240517,0500,297.377
20240517,0600,297.329
20240517,0700,297.278
20240517,0800,297.225
20240517,0900,297.172
20240517,1000,297.158
20240517,1100,297.151
20240517,1200,297.202
20240517,1300,297.287
20240517,1400,297.378
20240517,1500,297.475
20240517,1600,297.579
20240517,1700,297.694
20240517,1800,297.819
20240517,1900,297.945
20240517,2000,298.012
20240517,2100,297.996
20240517,2200,297.923
20240517,2300,297.898
20240518,0000,297.864
20240518,0100,297.821
20240518,0200,297.773
20240518,0300,297.719
20240518,0400,297.662
20240518,0500,297.601
20240518,0600,297.537
20240518,0700,297.472
20240518,0800,297.404
20240518,0900,297.336
20240518,1000,297.247
20240518,1100,297.233
20240518,1200,297.293
20240518,1300,297.376
20240518,1400,297.48
20240518,1500,297.612
20240518,1600,297.726
20240518,1700,297.778
20240518,1800,297.774
20240518,1900,297.759
20240518,2000,297.749
20240518,2100,297.727
20240518,2200,297.731
20240518,2300,297.709
20240519,0000,297.688
20240519,0100,297.667
20240519,0200,297.642
20240519,0300,297.615
20240519,0400,297.588
20240519,0500,297.559
20240519,0600,297.53
20240519,0700,297.5
20240519,0800,297.47
20240519,0900,297.438
20240519,1000,297.412
20240519,1100,297.427
20240519,1200,297.58
20240519,1300,297.885
20240519,1400,298.474
20240519,1500,298.764
20240519,1600,298.918
20240519,1700,298.982
20240519,1800,298.95
20240519,1900,298.919
20240519,2000,298.885
20240519,2100,298.829
20240519,2200,298.811
20240519,2300,298.759
20240520,0000,298.708
20240520,0100,298.659
20240520,0200,298.611
20240520,0300,298.569
20240520,0400,298.523
20240520,0500,298.476
20240520,0600,298.428
20240520,0700,298.38
20240520,0800,298.331
20240520,0900,298.278
20240520,1000,298.226
20240520,1100,298.211
20240520,1200,298.22
20240520,1300,298.253
20240520,1400,298.329
20240520,1500,298.437
20240520,1600,298.575
20240520,1700,298.818
20240520,1800,299.03
20240520,1900,298.988
20240520,2000,298.936
20240520,2100,298.863
20240520,2200,298.815
20240520,2300,298.755
20240521,0000,298.708
20240521,0100,298.663
20240521,0200,298.616
20240521,0300,298.565
20240521,0400,298.517
20240521,0500,298.468
20240521,0600,298.419
20240521,0700,298.371
20240521,0800,298.323
20240521,0900,298.275
20240521,1000,298.231
20240521,1100,298.196
20240521,1200,298.177
20240521,1300,298.176
20240521,1400,298.178
20240521,1500,298.183
20240521,1600,298.143
20240521,1700,298.123
20240521,1800,298.115
20240521,1900,298.101
20240521,2000,298.062
20240521,2100,298.007
20240521,2200,297.947
20240521,2300,297.895
20240522,0000,297.846
20240522,0100,297.797
20240522,0200,297.75
20240522,0300,297.706
20240522,0400,297.659
20240522,0500,297.613
20240522,0600,297.569
20240522,0700,297.524
20240522,0800,297.485
20240522,0900,297.443
20240522,1000,297.401
20240522,1100,297.394
20240522,1200,297.444
20240522,1300,297.513
20240522,1400,297.59
20240522,1500,297.694
20240522,1600,297.805
20240522,1700,297.907
20240522,1800,297.943
20240522,1900,297.938
20240522,2000,297.917
20240522,2100,297.869
20240522,2200,297.825
20240522,2300,297.779
20240523,0000,297.728
20240523,0100,297.676
20240523,0200,297.622
20240523,0300,297.563
20240523,0400,297.501
20240523,0500,297.434
20240523,0600,297.364
20240523,0700,297.292
20240523,0800,297.219
20240523,0900,297.148
20240523,1000,297.074
20240523,1100,297.051
20240523,1200,297.091
20240523,1300,297.159
20240523,1400,297.246
20240523,1500,297.326
20240523,1600,297.403
20240523,1700,297.479
20240523,1800,297.558
20240523,1900,297.647
20240523,2000,297.676
20240523,2100,297.65
20240523,2200,297.589
20240523,2300,297.555
20240524,0000,297.517
20240524,0100,297.473
20240524,0200,297.422
20240524,0300,297.365
20240524,0400,297.302
20240524,0500,297.235
20240524,0600,297.163
20240524,0700,297.086
20240524,0800,297.009
20240524,0900,296.928
20240524,1000,296.836
20240524,1100,296.802
20240524,1200,296.827
20240524,1300,296.898
20240524,1400,296.984
20240524,1500,297.072
20240524,1600,297.165
20240524,1700,297.269
20240524,1800,297.385
20240524,1900,297.522
20240524,2000,297.576
20240524,2100,297.558
20240524,2200,297.323
20240524,2300,297.287
20240525,0000,297.245
20240525,0100,297.203
20240525,0200,297.164
20240525,0300,297.125
20240525,0400,297.083
20240525,0500,297.043
20240525,0600,297
20240525,0700,296.964
20240525,0800,296.933
20240525,0900,296.903
20240525,1000,296.861
20240525,1100,296.858
20240525,1200,296.876
20240525,1300,296.845
20240525,1400,296.836
20240525,1500,296.827
20240525,1600,296.82
20240525,1700,296.815
20240525,1800,296.796
20240525,1900,296.781
20240525,2000,296.747
20240525,2100,296.711
20240525,2200,296.671
20240525,2300,296.639
20240526,0000,296.606
20240526,0100,296.572
20240526,0200,296.539
20240526,0300,296.507
20240526,0400,296.478
20240526,0500,296.448
20240526,0600,296.418
20240526,0700,296.389
20240526,0800,296.36
20240526,0900,296.332
20240526,1000,296.306
20240526,1100,296.281
20240526,1200,296.264
20240526,1300,296.262
20240526,1400,296.247
20240526,1500,296.24
20240526,1600,296.235
20240526,1700,296.226
20240526,1800,296.203
20240526,1900,296.177
20240526,2000,296.15
20240526,2100,296.124
20240526,2200,296.083
20240526,2300,296.052
20240527,0000,296.022
20240527,0100,295.992
20240527,0200,295.964
20240527,0300,295.936
20240527,0400,295.907
20240527,0500,295.876
20240527,0600,295.848
20240527,0700,295.819
20240527,0800,295.793
20240527,0900,295.767
20240527,1000,295.725
20240527,1100,295.709
20240527,1200,295.699
20240527,1300,295.698
20240527,1400,295.712
20240527,1500,295.716
20240527,1600,295.781
20240527,1700,295.791
20240527,1800,295.8
20240527,1900,295.825
20240527,2000,295.817
20240527,2100,295.8
20240527,2200,295.748
20240527,2300,295.73
20240528,0000,295.71
20240528,0100,295.694
20240528,0200,295.676
20240528,0300,295.656
20240528,0400,295.633
20240528,0500,295.611
20240528,0600,295.584
20240528,0700,295.551
20240528,0800,295.517
20240528,0900,295.482
20240528,1000,295.444
20240528,1100,295.461
20240528,1200,295.541
20240528,1300,295.654
20240528,1400,295.793
20240528,1500,295.953
20240528,1600,296.106
20240528,1700,296.235
20240528,1800,296.323
20240528,1900,296.351
20240528,2000,296.353
20240528,2100,296.334
20240528,2200,296.39
20240528,2300,296.366
20240529,0000,296.343
20240529,0100,296.321
20240529,0200,296.298
20240529,0300,296.276
20240529,0400,296.253
20240529,0500,296.229
20240529,0600,296.205
20240529,0700,296.179
20240529,0800,296.153
20240529,0900,296.125
20240529,1000,296.067
20240529,1100,296.031
20240529,1200,296.006
20240529,1300,296.003
20240529,1400,296.013
20240529,1500,296.038
20240529,1600,296.048
20240529,1700,296.058
20240529,1800,296.043
20240529,1900,295.99
20240529,2000,295.925
20240529,2100,295.855
20240529,2200,295.804
20240529,2300,295.744
20240530,0000,295.69
20240530,0100,295.635
20240530,0200,295.58
20240530,0300,295.526
20240530,0400,295.47
20240530,0500,295.415
20240530,0600,295.359
20240530,0700,295.301
20240530,0800,295.243
20240530,0900,295.187
20240530,1000,295.118
20240530,1100,295.089
20240530,1200,295.092
20240530,1300,295.115
20240530,1400,295.146
20240530,1500,295.179
20240530,1600,295.215
20240530,1700,295.244
20240530,1800,295.254
20240530,1900,295.238
20240530,2000,295.194
20240530,2100,295.141
20240530,2200,295.087
20240530,2300,295.042
20240531,0000,294.997
20240531,0100,294.95
20240531,0200,294.906
20240531,0300,294.858
20240531,0400,294.811
20240531,0500,294.759
20240531,0600,294.708
20240531,0700,294.658
20240531,0800,294.608
20240531,0900,294.559
20240531,1000,294.505
20240531,1100,294.493
20240531,1200,294.51
20240531,1300,294.559
20240531,1400,294.611
20240531,1500,294.657
20240531,1600,294.708
20240531,1700,294.748
20240531,1800,294.792
20240531,1900,294.801
20240531,2000,294.782
20240531,2100,294.755
20240531,2200,294.717
20240531,2300,294.692
20240601,0000,294.668
20240601,0100,294.644
20240601,0200,294.621
20240601,0300,294.596
20240601,0400,294.57
20240601,0500,294.546
20240601,0600,294.52
20240601,0700,294.498
20240601,0800,294.473
20240601,0900,294.442
20240601,1000,294.386
20240601,1100,294.377
20240601,1200,294.407
20240601,1300,294.48
20240601,1400,294.552
20240601,1500,294.617
20240601,1600,294.692
20240601,1700,294.763
20240601,1800,294.819
20240601,1900,294.835
20240601,2000,294.824
20240601,2100,294.795
20240601,2200,294.772
20240601,2300,294.741
20240602,0000,294.71
20240602,0100,294.677
20240602,0200,294.641
20240602,0300,294.602
20240602,0400,294.56
20240602,0500,294.516
20240602,0600,294.47
20240602,0700,294.422
20240602,0800,294.372
20240602,0900,294.323
20240602,1000,294.278
20240602,1100,294.258
20240602,1200,294.292
20240602,1300,294.361
20240602,1400,294.455
20240602,1500,294.563
20240602,1600,294.672
20240602,1700,294.766
20240602,1800,294.832
20240602,1900,294.864
20240602,2000,294.859
20240602,2100,294.835
20240602,2200,294.812
20240602,2300,294.78
20240603,0000,294.74
20240603,0100,294.694
20240603,0200,294.644
20240603,0300,294.591
20240603,0400,294.534
20240603,0500,294.475
20240603,0600,294.415
20240603,0700,294.353
20240603,0800,294.29
20240603,0900,294.227
20240603,1000,294.196
20240603,1100,294.175
20240603,1200,294.212
20240603,1300,294.292
20240603,1400,294.396
20240603,1500,294.515
20240603,1600,294.634
20240603,1700,294.744
20240603,1800,294.838
20240603,1900,294.923
20240603,2000,294.937
20240603,2100,294.925
20240603,2200,294.87
20240603,2300,294.854
20240604,0000,294.839
20240604,0100,294.82
20240604,0200,294.798
20240604,0300,294.77
20240604,0400,294.74
20240604,0500,294.706
20240604,0600,294.67
20240604,0700,294.63
20240604,0800,294.589
20240604,0900,294.548
20240604,1000,294.501
20240604,1100,294.501
20240604,1200,294.517
20240604,1300,294.561
20240604,1400,294.618
20240604,1500,294.688
20240604,1600,294.724
20240604,1700,294.74
20240604,1800,294.746
20240604,1900,294.747
20240604,2000,294.738
20240604,2100,294.726
20240604,2200,294.725
20240604,2300,294.709
20240605,0000,294.697
20240605,0100,294.685
20240605,0200,294.674
20240605,0300,294.662
20240605,0400,294.651
20240605,0500,294.639
20240605,0600,294.627
20240605,0700,294.613
20240605,0800,294.599
20240605,0900,294.584
20240605,1000,294.53
20240605,1100,294.523
20240605,1200,294.539
20240605,1300,294.566
20240605,1400,294.596
20240605,1500,294.64
20240605,1600,294.693
20240605,1700,294.728
20240605,1800,294.751
20240605,1900,294.759
20240605,2000,294.752
20240605,2100,294.731
20240605,2200,294.697
20240605,2300,294.671
20240606,0000,294.644
20240606,0100,294.615
20240606,0200,294.585
20240606,0300,294.556
20240606,0400,294.523
20240606,0500,294.49
20240606,0600,294.456
20240606,0700,294.421
20240606,0800,294.386
20240606,0900,294.349
20240606,1000,294.329
20240606,1100,294.313
20240606,1200,294.337
20240606,1300,294.399
20240606,1400,294.495
20240606,1500,294.604
20240606,1600,294.719
20240606,1700,294.824
20240606,1800,294.908
20240606,1900,294.951
20240606,2000,294.951
20240606,2100,294.931
20240606,2200,294.917
20240606,2300,294.897
20240607,0000,294.873
20240607,0100,294.848
20240607,0200,294.82
20240607,0300,294.786
20240607,0400,294.748
20240607,0500,294.705
20240607,0600,294.659
20240607,0700,294.611
20240607,0800,294.56
20240607,0900,294.507
20240607,1000,294.454
20240607,1100,294.435
20240607,1200,294.478
20240607,1300,294.565
20240607,1400,294.679
20240607,1500,294.813
20240607,1600,294.963
20240607,1700,295.115
20240607,1800,295.217
20240607,1900,295.253
20240607,2000,295.249
20240607,2100,295.223
20240607,2200,295.196
20240607,2300,295.165
20240608,0000,295.133
20240608,0100,295.099
20240608,0200,295.064
20240608,0300,295.025
20240608,0400,294.983
20240608,0500,294.935
20240608,0600,294.882
20240608,0700,294.827
20240608,0800,294.77
20240608,0900,294.711
20240608,1000,294.652
20240608,1100,294.631
20240608,1200,294.68
20240608,1300,294.78
20240608,1400,294.92
20240608,1500,295.069
20240608,1600,295.208
20240608,1700,295.319
20240608,1800,295.385
20240608,1900,295.405
20240608,2000,295.4
20240608,2100,295.365
20240608,2200,295.334
20240608,2300,295.302
20240609,0000,295.269
20240609,0100,295.233
20240609,0200,295.192
20240609,0300,295.147
20240609,0400,295.1
20240609,0500,295.05
20240609,0600,294.996
20240609,0700,294.942
20240609,0800,294.883
20240609,0900,294.824
20240609,1000,294.774
20240609,1100,294.751
20240609,1200,294.777
20240609,1300,294.841
20240609,1400,294.931
20240609,1500,295.039
20240609,1600,295.148
20240609,1700,295.246
20240609,1800,295.314
20240609,1900,295.343
20240609,2000,295.341
20240609,2100,295.317
20240609,2200,295.293
20240609,2300,295.252
20240610,0000,295.205
20240610,0100,295.152
20240610,0200,295.095
20240610,0300,295.036
20240610,0400,294.974
20240610,0500,294.909
20240610,0600,294.841
20240610,0700,294.774
20240610,0800,294.707
20240610,0900,294.641
20240610,1000,294.61
20240610,1100,294.586
20240610,1200,294.616
20240610,1300,294.692
20240610,1400,294.793
20240610,1500,294.904
20240610,1600,295.012
20240610,1700,295.108
20240610,1800,295.181
20240610,1900,295.222
20240610,2000,295.227
20240610,2100,295.21
20240610,2200,295.206
20240610,2300,295.187
20240611,0000,295.163
20240611,0100,295.128
20240611,0200,295.085
20240611,0300,295.036
20240611,0400,294.982
20240611,0500,294.926
20240611,0600,294.868
20240611,0700,294.808
20240611,0800,294.748
20240611,0900,294.686
20240611,1000,294.63
20240611,1100,294.604
20240611,1200,294.645
20240611,1300,294.734
20240611,1400,294.848
20240611,1500,294.97
20240611,1600,295.088
20240611,1700,295.19
20240611,1800,295.263
20240611,1900,295.299
20240611,2000,295.3
20240611,2100,295.281
20240611,2200,295.263
20240611,2300,295.241
20240612,0000,295.213
20240612,0100,295.181
20240612,0200,295.144
20240612,0300,295.105
20240612,0400,295.063
20240612,0500,295.019
20240612,0600,294.969
20240612,0700,294.915
20240612,0800,294.854
20240612,0900,294.789
20240612,1000,294.704
20240612,1100,294.674
20240612,1200,294.715
20240612,1300,294.802
20240612,1400,294.912
20240612,1500,295.03
20240612,1600,295.143
20240612,1700,295.237
20240612,1800,295.298
20240612,1900,295.323
20240612,2000,295.319
20240612,2100,295.294
20240612,2200,295.271
20240612,2300,295.241
20240613,0000,295.206
20240613,0100,295.163
20240613,0200,295.111
20240613,0300,295.052
20240613,0400,294.988
20240613,0500,294.92
20240613,0600,294.847
20240613,0700,294.77
20240613,0800,294.69
20240613,0900,294.61
20240613,1000,294.52
20240613,1100,294.473
20240613,1200,294.49
20240613,1300,294.554
20240613,1400,294.648
20240613,1500,294.753
20240613,1600,294.853
20240613,1700,294.939
20240613,1800,295.003
20240613,1900,295.037
20240613,2000,295.038
20240613,2100,295.014
20240613,2200,294.984
20240613,2300,294.946
20240614,0000,294.899
20240614,0100,294.844
20240614,0200,294.783
20240614,0300,294.719
20240614,0400,294.651
20240614,0500,294.581
20240614,0600,294.509
20240614,0700,294.435
20240614,0800,294.361
20240614,0900,294.291
20240614,1000,294.215
20240614,1100,294.181
20240614,1200,294.206
20240614,1300,294.276
20240614,1400,294.372
20240614,1500,294.477
20240614,1600,294.576
20240614,1700,294.663
20240614,1800,294.729
20240614,1900,294.765
20240614,2000,294.768
20240614,2100,294.748
20240614,2200,294.732
20240614,2300,294.702
20240615,0000,294.662
20240615,0100,294.616
20240615,0200,294.565
20240615,0300,294.511
20240615,0400,294.453
20240615,0500,294.394
20240615,0600,294.333
20240615,0700,294.271
20240615,0800,294.21
20240615,0900,294.146
20240615,1000,294.09
20240615,1100,294.058
20240615,1200,294.083
20240615,1300,294.151
20240615,1400,294.246
20240615,1500,294.354
20240615,1600,294.462
20240615,1700,294.56
20240615,1800,294.635
20240615,1900,294.682
20240615,2000,294.687
20240615,2100,294.669
20240615,2200,294.638
20240615,2300,294.611
20240616,0000,294.574
20240616,0100,294.528
20240616,0200,294.478
20240616,0300,294.423
20240616,0400,294.364
20240616,0500,294.303
20240616,0600,294.241
20240616,0700,294.179
20240616,0800,294.117
20240616,0900,294.057
20240616,1000,294
20240616,1100,293.974
20240616,1200,294.004
20240616,1300,294.077
20240616,1400,294.175
20240616,1500,294.283
20240616,1600,294.39
20240616,1700,294.486
20240616,1800,294.559
20240616,1900,294.6
20240616,2000,294.604
20240616,2100,294.586
20240616,2200,294.571
20240616,2300,294.546
20240617,0000,294.514
20240617,0100,294.475
